filename,width,height,class,xmin,ymin,xmax,ymax
img_1906_jpg.rf.3b5d61278766bd34cf4a1e9071171755.jpg,640,480,drinking,85,39,550,479
img_2101_jpg.rf.3af0e1c28b6915d571bbc99bd3620a43.jpg,640,480,safe driving,81,55,515,376
img_1973_jpg.rf.38dad368601ffa5efe08b858c2bffaab.jpg,640,480,hair and makeup,19,70,495,387
img_68450_jpg.rf.3b31aa8368ddedd7987a953bdb883a62.jpg,640,480,safe driving,27,49,568,441
img_102020_jpg.rf.3a8844507aafa011fe8f54cfbe174a7e.jpg,640,480,drinking,47,0,639,479
img_3938_jpg.rf.3a1783e074ae3f495cc8376df87e0f00.jpg,640,480,talking on the phone,44,24,489,363
img_719_jpg.rf.3c1968eb6f32d2e6cd73bd9f57c5064e.jpg,640,480,reaching behind,0,62,560,479
img_921_jpg.rf.391371b4b0fd1b3fa8d740926250e489.jpg,640,480,hair and makeup,89,44,585,416
img_1928_jpg.rf.3c004736ae77162f036e80cbd98f4ee9.jpg,640,480,safe driving,144,12,639,365
img_2723_jpg.rf.3a2873609c44cf379906b5d2dfdc4595.jpg,640,480,talking to passenger,176,9,616,368
img_1048_jpg.rf.385459b792b0a864dc6d437145e7908b.jpg,640,480,operating the radio,150,31,639,456
img_448_jpg.rf.3ab94a2670f52e25721ea08f356993fc.jpg,640,480,texting,60,32,542,471
img_69558_jpg.rf.3b691706f3144b4188f0a069496a41f2.jpg,640,480,safe driving,28,65,558,417
img_94_jpg.rf.3afdce67720518204512362946a69e20.jpg,640,480,talking on the phone,81,0,639,443
img_89621_jpg.rf.382b15de1db35464a071800df86951c7.jpg,640,480,safe driving,124,0,639,403
img_955_jpg.rf.38b498a8a7b8ac592d74bef9edfbba59.jpg,640,480,texting,140,77,589,397
img_5_jpg.rf.3a5d8714384a97fce8ae2e5bd8955de2.jpg,640,480,texting,35,0,554,400
img_1756_jpg.rf.3a8aad3d5773a2ad0a9f5e7aaa304851.jpg,640,480,texting,63,73,512,461
img_101578_jpg.rf.3a680f7af609fb96e8505c42184fc5e0.jpg,640,480,operating the radio,79,25,639,479
img_1106_jpg.rf.3c4aa8f3b2ab262d972ab6ad4e41c2cd.jpg,640,480,talking on the phone,132,69,630,445
img_3093_jpg.rf.37e7d7bc25537492751c79c2ac8542dc.jpg,640,480,safe driving,53,69,555,454
img_623_jpg.rf.3c51dd31674a9389673b67b44448ba3a.jpg,640,480,texting,43,28,544,479
img_101734_jpg.rf.3ac56a69c887457dc5439d04cff184f5.jpg,640,480,operating the radio,84,63,639,475
img_100299_jpg.rf.39210ae94d7e464baacd39e721a4263d.jpg,640,480,talking to passenger,45,0,553,429
img_92374_jpg.rf.3898f842f3039eff3c26d646a33a15a5.jpg,640,480,texting,98,55,551,479
img_101258_jpg.rf.3c4be391b28c82a13110dd4509bd8dcd.jpg,640,480,talking on the phone,103,0,639,449
img_4983_jpg.rf.3c8de14130371821a147bd6404f375f1.jpg,640,480,safe driving,110,73,529,388
img_7856_jpg.rf.3b18d48f4af5cd6d829a737c96f7eadd.jpg,640,480,talking to passenger,65,17,624,458
img_3594_jpg.rf.3a90a13d3b2c1a7a46eee603c7b07281.jpg,640,480,talking on the phone,57,72,562,455
img_2876_jpg.rf.3c9638163caa53ce655d847d27af2620.jpg,640,480,hair and makeup,44,29,558,321
img_440_jpg.rf.3cefbe9684043e717d8a031f43ad6b7f.jpg,640,480,talking on the phone,80,59,522,384
img_2998_jpg.rf.3c9dd8625d4ee027a70dba9f68544619.jpg,640,480,drinking,94,9,449,384
img_5364_jpg.rf.3cdfcbd80d2bca6682a1f59fa385d471.jpg,640,480,hair and makeup,72,58,568,432
img_1797_jpg.rf.3d8c54137685f0bcaf882ddb677bf38f.jpg,640,480,operating the radio,66,51,639,459
img_3726_jpg.rf.3d6b5cb68defe50768261515bd0afe70.jpg,640,480,safe driving,149,70,607,378
img_1844_jpg.rf.3e26d1947037e925180addc63cd54e0c.jpg,640,480,texting,96,74,479,438
img_4353_jpg.rf.3d4c48fdaf8396d432cbeaab25fc268f.jpg,640,480,talking on the phone,72,68,552,443
img_444_jpg.rf.3ebc0a341ffbe122f722c422d56ba24c.jpg,640,480,operating the radio,209,68,639,423
img_93605_jpg.rf.3edfff5e418f59566a2d045ad95b55cb.jpg,640,480,texting,58,20,525,452
img_717_jpg.rf.3ea9964e65801545731199cc5110ca87.jpg,640,480,operating the radio,122,0,639,479
img_90156_jpg.rf.3ef2594991e88d41128669025db4a843.jpg,640,480,safe driving,86,38,541,391
img_101078_jpg.rf.3f25088bcd87ae19d9e821e44c8b099e.jpg,640,480,talking to passenger,118,45,639,441
img_4391_jpg.rf.3f3189f5cf5a330440e444aaeec24051.jpg,640,480,talking on the phone,143,60,625,450
img_102020_jpg.rf.3f367931dc21c9062a2873b21fa814b9.jpg,640,480,drinking,39,0,639,479
img_2744_jpg.rf.3f2960235fad45adfa45aa7556bfd100.jpg,640,480,texting,93,75,485,443
img_5913_jpg.rf.3f6835959847f6ab867d8b4f21fc411c.jpg,640,480,hair and makeup,79,18,598,431
img_101578_jpg.rf.3f512958e851140c42302ce7a8cd3918.jpg,640,480,operating the radio,112,58,639,439
img_3012_jpg.rf.3f45a4a18717af1468e912f5787fa493.jpg,640,480,reaching behind,104,23,601,479
img_597_jpg.rf.3f7017893641de18686bbddaad27b050.jpg,640,480,talking on the phone,101,32,626,387
img_727_jpg.rf.3f84f6ccd08412593b353fd982d10eeb.jpg,640,480,reaching behind,34,85,594,479
img_92383_jpg.rf.4012458ace255d0bce4ce213c0c06826.jpg,640,480,texting,134,0,639,455
img_1504_jpg.rf.3f9bd8736aa2fb372166653565c7f527.jpg,640,480,talking on the phone,156,11,639,389
img_100472_jpg.rf.3fd5f64d1ac34a9a52859cd7d893fdbb.jpg,640,480,operating the radio,2,6,639,479
img_2995_jpg.rf.4040f53b84968e2b3670dff9e95bba90.jpg,640,480,texting,70,69,505,390
img_101544_jpg.rf.4017c62b5892c8c487a871900993c1c0.jpg,640,480,operating the radio,140,11,639,446
img_3155_jpg.rf.40aa43f03462999d8750bd50481f30c0.jpg,640,480,talking to passenger,107,79,559,479
img_102018_jpg.rf.409d3d2ddbb0df3a19b02d421d586607.jpg,640,480,drinking,105,0,639,417
img_3063_jpg.rf.40be1fb00298de1b0333a21634bdf692.jpg,640,480,talking on the phone,106,70,564,432
img_3629_jpg.rf.40dec554eaa45b8d8dce6893b1b64f9c.jpg,640,480,drinking,116,77,526,466
img_1198_jpg.rf.4103494cd77b2f260719c5c5242eee4b.jpg,640,480,drinking,31,75,516,447
img_1644_jpg.rf.414cb02e7c05bcb76be649049ecea415.jpg,640,480,reaching behind,63,106,634,479
img_493_jpg.rf.415af977434cac28d6b215c1c3908ce6.jpg,640,480,talking to passenger,70,37,553,419
img_2956_jpg.rf.41511475a9ebe3613269bf2ca443e1fd.jpg,640,480,texting,157,69,580,394
img_247_jpg.rf.41995dbe9830f5a3e913b052a8eb1afc.jpg,640,480,hair and makeup,85,0,639,412
img_1048_jpg.rf.41947a37083702edc180f16a903e07a2.jpg,640,480,operating the radio,143,16,639,457
img_875_jpg.rf.41b2210e2320b0b1a634aff5110f3a4f.jpg,640,480,drinking,126,67,603,476
img_68933_jpg.rf.41cbca8b96b77551a3b42b5eb10e3615.jpg,640,480,safe driving,50,20,598,425
img_102056_jpg.rf.4277d97467edc0429f24f370f3a89272.jpg,640,480,drinking,156,0,639,409
img_922_jpg.rf.42610c88fb0c6a26c05efa3ddd178c53.jpg,640,480,hair and makeup,95,0,639,367
img_3359_jpg.rf.4280d23ab6d7f19496c7cf8c127fd4a6.jpg,640,480,drinking,42,64,488,455
img_812_jpg.rf.42dd477991af9ae1f5ba37b056481ccd.jpg,640,480,hair and makeup,13,20,593,478
img_1401_jpg.rf.430611c4edfcd389c086ed9c359c4fc0.jpg,640,480,operating the radio,155,63,639,477
img_297_jpg.rf.43118575b773e6573c74e9c90fcd1283.jpg,640,480,drinking,89,20,639,408
img_101349_jpg.rf.4367e11cc7bdad6f4efdcd811ab5d991.jpg,640,480,talking on the phone,23,13,593,477
img_173_jpg.rf.441392973fc44a72291c224d593abbaf.jpg,640,480,talking on the phone,90,46,570,451
img_5_jpg.rf.43525e3d36cd5f1a0cc6587752ff0e55.jpg,640,480,texting,28,0,569,415
img_652_jpg.rf.448f0a667d6657ececfb24cb0f4438e0.jpg,640,480,reaching behind,0,5,544,456
img_2663_jpg.rf.4477280010d53bffce949452400b2be2.jpg,640,480,texting,106,22,622,472
img_763_jpg.rf.44af22b0aa179903fbc1a213b6e05841.jpg,640,480,talking to passenger,1,51,532,421
img_100215_jpg.rf.44f151e3704d11bda480e2b1da61e963.jpg,640,480,operating the radio,0,20,639,471
img_101312_jpg.rf.452009eacf782d473ed42c0258f5b786.jpg,640,480,talking on the phone,71,36,562,444
img_101770_jpg.rf.450a2cf27350f368e4882ba135840eed.jpg,640,480,hair and makeup,68,0,610,479
img_942_jpg.rf.45994d7e96e623ad2c971a7c2b8cecf6.jpg,640,480,texting,118,23,626,479
img_3837_jpg.rf.45e01da5b7d08d2348d24084918a276e.jpg,640,480,talking on the phone,119,81,529,472
img_382_jpg.rf.45cd3a116fa7771729f97ee16c46bce8.jpg,640,480,talking to passenger,6,52,536,423
img_904_jpg.rf.461f18c9ec74c6ae0d543127ddd18fa9.jpg,640,480,reaching behind,57,12,639,449
img_173_jpg.rf.46470c465b7eda736164826bbba48f57.jpg,640,480,talking on the phone,88,41,574,453
img_100697_jpg.rf.46a18f0b9f5ba41c2e9d8e620d92fb35.jpg,640,480,talking to passenger,89,44,576,447
img_445_jpg.rf.46c42230fcd28cd5f967951e03c10edf.jpg,640,480,talking on the phone,0,32,604,479
img_2641_jpg.rf.46b37d0c9c9fd76fdbfead93e0fe76c8.jpg,640,480,talking on the phone,152,9,639,370
img_101713_jpg.rf.4715a2ebd3c9a08a5116374b3f9024a7.jpg,640,480,drinking,111,0,639,411
img_2333_jpg.rf.472e11733b23ba17cf9da04e9f58dec1.jpg,640,480,texting,23,47,488,470
img_2015_jpg.rf.4781f9e404d3a5bd435f120b143c4c73.jpg,640,480,reaching behind,0,91,627,478
img_2813_jpg.rf.47ab773c2e936b7f17a11d9a840594e1.jpg,640,480,safe driving,149,9,639,332
img_297_jpg.rf.47bca36d851263ae7fb93cfbc41d179d.jpg,640,480,drinking,61,0,639,427
img_3039_jpg.rf.47c0772d0f998d9c5564bbbc5db31204.jpg,640,480,texting,95,70,568,433
img_2476_jpg.rf.4806e78bfea441186b4822f48c552d06.jpg,640,480,talking to passenger,60,33,579,411
img_101320_jpg.rf.483275d84c1785ec85c9ef0261973ad8.jpg,640,480,operating the radio,125,23,639,479
img_4099_jpg.rf.484e93fc20d2079bb015614db92e2d12.jpg,640,480,texting,105,23,533,473
img_5610_jpg.rf.48c43167ca108fbc9c99580b59e89ca8.jpg,640,480,reaching behind,10,37,535,415
img_4221_jpg.rf.48f179e545e5773937304f4ac41a8080.jpg,640,480,talking on the phone,102,26,602,360
img_1290_jpg.rf.48cb4cc49b00bef048931d3182ec26b6.jpg,640,480,operating the radio,120,7,639,404
img_2205_jpg.rf.48f324c5897636245fdacb52d9228936.jpg,640,480,safe driving,176,0,639,388
img_2632_jpg.rf.49b30b8f320c6a71202fb468055fb29c.jpg,640,480,talking on the phone,72,32,521,475
img_3004_jpg.rf.4993ff23e69db14773c398ddb809bbb1.jpg,640,480,drinking,20,48,566,473
img_100299_jpg.rf.4a50b7ceb2e51b855afd35255dfbd984.jpg,640,480,talking to passenger,38,0,563,439
img_4102_jpg.rf.4aab6194db8cf2bf78fe14d6d1ece642.jpg,640,480,talking to passenger,44,64,496,479
img_443_jpg.rf.4aeae6a791ab99fcbd47f8076df975c3.jpg,640,480,operating the radio,189,49,639,471
img_3643_jpg.rf.4b7f8d5f475f60bf1497073b93c7135c.jpg,640,480,reaching behind,0,82,520,479
img_1441_jpg.rf.4ab83ab1058a1954620f532d8288aa47.jpg,640,480,talking on the phone,147,78,602,402
img_3115_jpg.rf.4ba899a9610e2d57db2bc07f9015ccca.jpg,640,480,texting,111,18,618,479
img_491_jpg.rf.4b00d7a31069d2f41228ceaa9d7d5275.jpg,640,480,drinking,22,25,562,479
img_397_jpg.rf.4b8d8aa4839c3f86767baca1bffe0fd4.jpg,640,480,drinking,70,32,587,479
img_2841_jpg.rf.4bb5865f4560e1410bb57d55fe1c2954.jpg,640,480,reaching behind,0,53,515,479
img_735_jpg.rf.4c1e20e969f0c1fa642ce2157fc73bea.jpg,640,480,operating the radio,231,0,639,448
img_5005_jpg.rf.4c1b6075cf80835f05760806ceb80513.jpg,640,480,hair and makeup,29,75,496,457
img_208_jpg.rf.4bf4a4d507b50418eddf2235197497d3.jpg,640,480,safe driving,80,20,582,412
img_233_jpg.rf.4c33c082409d54866b20994b7f99ccd8.jpg,640,480,reaching behind,54,55,639,441
img_5377_jpg.rf.4c5396bad6965349c78cc3ed30ad721b.jpg,640,480,hair and makeup,69,56,466,474
img_659_jpg.rf.4c2011a90a71b8341b0dd7fb60052bab.jpg,640,480,operating the radio,169,0,639,456
img_337_jpg.rf.4c566918115bb50f6c967cee6b465fee.jpg,640,480,talking to passenger,42,0,559,436
img_590_jpg.rf.4cae0c4173c74cc8a3a114269498f279.jpg,640,480,drinking,62,46,576,459
img_16_jpg.rf.4ce6a67453ffd7f782d49394eb0e1c59.jpg,640,480,drinking,138,28,593,400
img_981_jpg.rf.4cc65e0e7ea25b76505a36e6eb18637d.jpg,640,480,safe driving,97,71,592,410
img_102018_jpg.rf.4cd293b074e853f92ba43ec7a38637d0.jpg,640,480,drinking,137,0,639,438
img_924_jpg.rf.4d32698cdaf9394e57999b221a0c9e5b.jpg,640,480,texting,90,64,521,479
img_3761_jpg.rf.4d1a5e5e9b58290fe063cf1578f7e5c4.jpg,640,480,talking on the phone,109,84,543,475
img_139_jpg.rf.4d734fef6f98ab62a0cb59ffb610b295.jpg,640,480,safe driving,69,13,505,366
img_54_jpg.rf.4d6f47b2ead4a252a2efedd28d9f9918.jpg,640,480,talking to passenger,60,0,513,426
img_3469_jpg.rf.4e55d51f430d4e013359c354b5725fad.jpg,640,480,reaching behind,0,109,500,479
img_3835_jpg.rf.4efce9db67744e3558a2a5abc4d0999e.jpg,640,480,hair and makeup,140,7,639,311
img_3158_jpg.rf.4de71999c646dc0b107c5d6a9527e546.jpg,640,480,operating the radio,62,24,639,351
img_2338_jpg.rf.4fb740e0b692d4cbd43ea37b5641a9ff.jpg,640,480,operating the radio,193,7,639,355
img_2311_jpg.rf.4fad43d4bfb21b7f5877e9bf2a1ec3f1.jpg,640,480,texting,38,39,532,346
img_3024_jpg.rf.4fdd743937fccdf97ba81f61e60ad503.jpg,640,480,talking on the phone,89,78,482,386
img_1641_jpg.rf.4fca6a93ffb0eaa0c6831c3428ac11e5.jpg,640,480,drinking,111,76,568,468
img_1703_jpg.rf.505c476151d09cc672a785bec266f287.jpg,640,480,talking on the phone,138,8,607,381
img_68450_jpg.rf.50784bdd95bdd2e0e40ed6e3a1e10a51.jpg,640,480,safe driving,14,30,585,471
img_659_jpg.rf.4fea4486fe693278746786222729b796.jpg,640,480,operating the radio,180,0,639,394
img_0_jpg.rf.508c75b6cac4036262a4cb346ee9a317.jpg,640,480,drinking,149,76,557,423
img_2266_jpg.rf.5055a08c586d75c5a42de0610bf79708.jpg,640,480,drinking,149,77,574,447
img_2209_jpg.rf.50dd051c5d68d0eaa24f6f7ed4e5d7d0.jpg,640,480,drinking,52,0,437,390
img_5177_jpg.rf.513efe096bf6aad0899e126c441bd9df.jpg,640,480,talking to passenger,117,63,524,394
img_1197_jpg.rf.5158fbfcdf5293d53fe4f664934cc3f5.jpg,640,480,safe driving,41,55,550,479
img_357_jpg.rf.5164a773062891b9f3f509cd5714ff6d.jpg,640,480,texting,85,48,549,465
img_3078_jpg.rf.517c965e2e2defd4b32b54108a5a935e.jpg,640,480,texting,148,4,639,368
img_101698_jpg.rf.51965f2c6c79248b040870e067a355da.jpg,640,480,reaching behind,0,0,616,479
img_3343_jpg.rf.51d1a753c2480b6809671fd9c29e87c6.jpg,640,480,texting,138,68,597,479
img_5538_jpg.rf.51a20a428b980937fdf145488507c92a.jpg,640,480,hair and makeup,109,58,568,397
img_101738_jpg.rf.52449bb643a31b6014338f40e0608938.jpg,640,480,drinking,124,46,639,451
img_101505_jpg.rf.520f181155ea866f34ed61b95f203261.jpg,640,480,reaching behind,114,1,639,427
img_1830_jpg.rf.52fac7c213b820a60ca233f2e6cf8472.jpg,640,480,texting,162,7,639,407
img_154_jpg.rf.52ab8e126aa3cafe38b0a94de2e3498d.jpg,640,480,talking to passenger,56,33,590,453
img_732_jpg.rf.533e9cdf8f5cb02d55c33d9f9c23c74b.jpg,640,480,talking on the phone,126,79,601,369
img_3345_jpg.rf.531e5924fe08f3a495c12cc2e5c98a50.jpg,640,480,talking on the phone,84,9,511,362
img_100738_jpg.rf.538a71ad795b72631f842c7a21d90620.jpg,640,480,talking on the phone,42,14,527,381
img_3692_jpg.rf.53bc680f6da4b4db5c3fe49afa53c7d7.jpg,640,480,talking on the phone,63,33,519,465
img_1153_jpg.rf.53b370706709ba09957857f6b7506439.jpg,640,480,texting,195,0,639,374
img_874_jpg.rf.534f36ffab762f02c1787f44a607526e.jpg,640,480,hair and makeup,126,58,635,411
img_843_jpg.rf.53e7e7c7fcab19da75b3ab48ecffe57a.jpg,640,480,texting,105,64,558,434
img_2494_jpg.rf.543356cfb7982d91542764cca991f5a9.jpg,640,480,hair and makeup,124,47,497,345
img_101850_jpg.rf.5439f53bb6fa454a2e28c2cf184e4d5a.jpg,640,480,reaching behind,24,46,636,459
img_1096_jpg.rf.54a350d0a4acda4d4b05ea38e6ecfbe9.jpg,640,480,talking on the phone,94,67,535,453
img_3767_jpg.rf.54c13e06f79e2dec78b711bfcf23f099.jpg,640,480,texting,63,74,510,402
img_19_jpg.rf.54c720e3b3a8d2c63dfb8ce7b764a858.jpg,640,480,talking to passenger,23,27,597,479
img_579_jpg.rf.55158011be5ffacbf52fc08ca409f734.jpg,640,480,talking to passenger,169,3,639,393
img_379_jpg.rf.54fa2186f083d9253b22aa758deded7c.jpg,640,480,talking on the phone,114,22,631,364
img_1762_jpg.rf.55223810803edc6d4d05f0fb6869fc53.jpg,640,480,talking on the phone,114,85,531,456
img_1076_jpg.rf.557e003262688f935f5bbbeeb9f7991b.jpg,640,480,texting,96,45,551,435
img_804_jpg.rf.55abbf05878b4159c27efde5e4abb052.jpg,640,480,talking on the phone,81,61,530,450
img_4460_jpg.rf.5688ac10ad3e31d7265445406272a894.jpg,640,480,talking on the phone,141,62,631,419
img_3899_jpg.rf.567d47f428800b552488d3b186b954c3.jpg,640,480,operating the radio,51,35,639,381
img_895_jpg.rf.56347d6610900d12f3da0f161c8f9f70.jpg,640,480,hair and makeup,45,14,562,414
img_5840_jpg.rf.56bc18b2b8c48f535c39521aab2296a0.jpg,640,480,hair and makeup,98,52,459,371
img_26_jpg.rf.56e702bdfe17c84785f0abd1aeef2ab7.jpg,640,480,hair and makeup,34,49,566,394
img_2868_jpg.rf.57a68c56df22f2ab7b7976f08612c766.jpg,640,480,drinking,136,73,563,430
img_101319_jpg.rf.5723ecf1d9b8f51419ff96bab1e41ce2.jpg,640,480,talking on the phone,55,8,538,400
img_3278_jpg.rf.56a2b78bbf107973be80bd6393c4f2fd.jpg,640,480,operating the radio,161,34,639,437
img_3201_jpg.rf.58354dcd28af6cfbf9cd94745dade0c6.jpg,640,480,texting,146,76,591,393
img_195_jpg.rf.58540b1b5c556e40c4e263c9afc6a712.jpg,640,480,drinking,38,0,467,377
img_792_jpg.rf.58a613fe714daf939476a805fc6a5588.jpg,640,480,reaching behind,0,22,598,476
img_916_jpg.rf.592587b700e4d0390ed0f7c22ec6d34f.jpg,640,480,talking on the phone,41,55,494,435
img_3493_jpg.rf.597a5fcde521d7cd8a4fdcef659edcdb.jpg,640,480,operating the radio,95,31,639,441
img_312_jpg.rf.590fa18185fb2e4a9eee9a5fe8d45674.jpg,640,480,talking to passenger,42,16,526,453
img_1580_jpg.rf.59c5b52faeb3ed56d50528e037f0b12b.jpg,640,480,talking to passenger,40,27,528,465
img_645_jpg.rf.5ae461109ee6dcb7ad594cce938fd41b.jpg,640,480,talking to passenger,55,45,532,369
img_101293_jpg.rf.59b2980ff2f6d5e2cbd6d2a944215f91.jpg,640,480,talking to passenger,39,57,557,476
img_100446_jpg.rf.5b0d10cf39a7c4b46ccfdb521e94475d.jpg,640,480,hair and makeup,62,25,594,438
img_3591_jpg.rf.5b2a7d7c81987fd23130e17346d8fc63.jpg,640,480,talking on the phone,29,31,456,361
img_661_jpg.rf.5b7e80f38210cf28e8529215a75a7167.jpg,640,480,operating the radio,56,29,639,473
img_101944_jpg.rf.5bb9f4aa23bf4812abf45c65408d4a80.jpg,640,480,drinking,78,34,586,468
img_3131_jpg.rf.5bc25c32cbda9d5f35b99215adc2f41c.jpg,640,480,hair and makeup,171,10,574,339
img_1019_jpg.rf.5bc7a2d439cee65dc30deb1ccee56271.jpg,640,480,reaching behind,39,24,592,479
img_120_jpg.rf.5bf36ea9bc4a00d1d8d9a3c04a605ea9.jpg,640,480,operating the radio,51,36,639,385
img_102056_jpg.rf.5bcc4cd44adc3cbc2850ceafd552ab02.jpg,640,480,drinking,161,8,639,409
img_3432_jpg.rf.5c4cecfe2a539e59fcd379c2a8aad269.jpg,640,480,safe driving,149,72,607,390
img_798_jpg.rf.5c438e9dcabc2897df0d5491cba4f5a7.jpg,640,480,hair and makeup,32,52,566,401
img_19_jpg.rf.5c5bfd20abea8d11c0641d2a1be2d6f3.jpg,640,480,talking to passenger,56,74,559,456
img_101909_jpg.rf.5c50b307625c71fd16925f0606b401c9.jpg,640,480,operating the radio,133,50,639,407
img_101632_jpg.rf.5cc78e84010b765430b335a12fcedb55.jpg,640,480,drinking,181,4,638,387
img_218_jpg.rf.5c87744071683cc5358508936ded527c.jpg,640,480,drinking,36,23,453,426
img_484_jpg.rf.5d4c58d7ad467d754ee8ea09c052a9dc.jpg,640,480,talking on the phone,12,18,587,479
img_524_jpg.rf.5d6eb7091a247e45a3b54da560709e92.jpg,640,480,talking on the phone,48,64,577,424
img_1404_jpg.rf.5cfa386eb04806a2c11df91402ffeb92.jpg,640,480,operating the radio,134,66,639,423
img_2757_jpg.rf.5dabcba4974c2fbc8d2e92c66f39b599.jpg,640,480,reaching behind,99,10,637,479
img_173_jpg.rf.5e30da080c0e4a1064008818bf76ad33.jpg,640,480,talking on the phone,99,76,497,452
img_101123_jpg.rf.5dfabea55f778431e4c9de0e253b0e4c.jpg,640,480,talking on the phone,47,17,592,442
img_97508_jpg.rf.5e696c5f5d989ef2d2058d6e86c5025a.jpg,640,480,texting,62,5,600,478
img_715_jpg.rf.5ea87374dda79ea67c2ace8b81bfdf1d.jpg,640,480,talking to passenger,164,77,627,364
img_2765_jpg.rf.5ea74050d3da33809b1fbde47419c875.jpg,640,480,safe driving,36,43,524,337
img_1921_jpg.rf.5e89ae3363ca18d252025caa5efcfc2d.jpg,640,480,texting,119,84,555,445
img_3963_jpg.rf.5f2ac6998948e4f249a5e6296b13abb6.jpg,640,480,texting,164,0,638,385
img_90156_jpg.rf.5edc1ce4a210cd44c1b93acd452d9033.jpg,640,480,safe driving,82,31,546,397
img_3400_jpg.rf.5fe6f99f6473fea71b1df020f123cccd.jpg,640,480,operating the radio,132,49,634,473
img_19_jpg.rf.5f7cfa1976074a8337d7d2975864cd2e.jpg,640,480,talking to passenger,19,27,588,479
img_2034_jpg.rf.601ada76b808db4ac16ae3eb3e00b466.jpg,640,480,texting,51,19,514,363
img_2454_jpg.rf.6037ff8edcdec4125cba877812321f8a.jpg,640,480,talking to passenger,40,65,564,479
img_3606_jpg.rf.605b5f40197725c80a54b18f2c8542d6.jpg,640,480,talking to passenger,150,73,632,379
img_101065_jpg.rf.60a947fdb081d83680212fc4a2e0c8b1.jpg,640,480,reaching behind,0,32,540,479
img_89613_jpg.rf.60ce564970117de2eb36f25ad64af42f.jpg,640,480,safe driving,51,34,592,435
img_971_jpg.rf.60f43ecbc9ff647152f879b422ae1118.jpg,640,480,drinking,168,8,639,389
img_566_jpg.rf.6162649257aeb5357a63be13a72dae47.jpg,640,480,reaching behind,26,66,563,454
img_1752_jpg.rf.60cf032e0536a986c02e738751a5c8b5.jpg,640,480,reaching behind,0,21,445,477
img_101869_jpg.rf.61a00f2ca3750f1673ef597d92f3df16.jpg,640,480,reaching behind,89,0,639,447
img_101394_jpg.rf.61b9b9e6172df0117f63dc3a2fbe2358.jpg,640,480,operating the radio,80,48,639,464
img_149_jpg.rf.61d512890c4654b57768793042eafb77.jpg,640,480,texting,110,24,629,477
img_2657_jpg.rf.62010c1d01064b0e29efb4f31adb8e0a.jpg,640,480,texting,17,39,474,473
img_101632_jpg.rf.61e6cfbdd7728fa8765961172cf6fa21.jpg,640,480,drinking,154,0,639,449
img_3471_jpg.rf.62609b4b9fae82c0d50b07ede0c06e61.jpg,640,480,hair and makeup,153,85,598,321
img_69640_jpg.rf.6311d1364dfb1ce225c4c4851b6f4652.jpg,640,480,safe driving,34,20,536,370
img_452_jpg.rf.6308c18b91721faa49c76e290a4eecb7.jpg,640,480,talking on the phone,86,13,521,374
img_337_jpg.rf.631264bf7a88b66a4d1f92322a83a2bb.jpg,640,480,talking to passenger,28,0,550,448
img_3195_jpg.rf.632de0a5f17f7425e2d49aaddfa8a87c.jpg,640,480,reaching behind,0,96,513,476
img_4212_jpg.rf.63533066d51180b7a1ff6459dc7a6a23.jpg,640,480,talking on the phone,25,52,521,426
img_553_jpg.rf.636fcc0c94bf322fb81afa3a8a6d1878.jpg,640,480,talking on the phone,103,71,567,442
img_101370_jpg.rf.63da1e8de61edb0a5cf1ff0613123a31.jpg,640,480,talking to passenger,60,32,587,476
img_101424_jpg.rf.638c4329fac05223a7925d92cbcc2da9.jpg,640,480,talking on the phone,12,0,547,401
img_3470_jpg.rf.643ef638bca23ca6ecdf5686fa4378fd.jpg,640,480,texting,177,0,639,396
img_1045_jpg.rf.63e25352677afdd8bf2b6a1907f0dd7b.jpg,640,480,texting,102,22,617,473
img_101725_jpg.rf.64560e494a584635f8b8d550bcc6aea1.jpg,640,480,talking to passenger,70,41,576,465
img_2351_jpg.rf.6472659b50e36386b2c8449619ef34c8.jpg,640,480,talking on the phone,113,27,621,387
img_2620_jpg.rf.64a0695e5a826dd9686c777eff6d66cd.jpg,640,480,reaching behind,134,13,601,479
img_1916_jpg.rf.64d4fa90592dcb6ab060b49e03ca2d72.jpg,640,480,texting,132,7,639,415
img_3428_jpg.rf.64ecc8dfd7c942e71985b3bd61a4136c.jpg,640,480,texting,43,74,492,479
img_2315_jpg.rf.64eaba930bf4775bd4b9933188a48047.jpg,640,480,texting,126,66,611,479
img_704_jpg.rf.6508b73754f91dae7e4dfb5cd43f8464.jpg,640,480,talking on the phone,22,44,519,435
img_443_jpg.rf.64ef8abd3ef6b9b4a07b7c0f148d876f.jpg,640,480,operating the radio,221,61,639,423
img_92674_jpg.rf.65203a305e2c2585b96452643d6bca6b.jpg,640,480,texting,133,1,639,410
img_2115_jpg.rf.6518ea6cc35c6ce4a5cbe95b8f283436.jpg,640,480,texting,140,61,611,452
img_794_jpg.rf.656b8803c82c084dbe2165f393a6c813.jpg,640,480,reaching behind,78,0,639,445
img_1329_jpg.rf.ef08af6d1360e377a3e44f46842ac702.jpg,640,480,texting,133,74,620,436
img_115_jpg.rf.f1da6065392a619c251586f5271ba4fa.jpg,640,480,texting,86,63,558,474
img_1394_jpg.rf.f01d142eecea600dc9e58130a5581705.jpg,640,480,talking on the phone,18,63,503,473
